validator_address,moniker,voting_power,voting_power_perc,operator_address
AKASH,30,F8426EE2307C31165CCE1CC4DA9762AE74F84EC1,Bitoven,1048375188908,0.7%,akashvaloper153a3745hrcswmsdx7wwaqqva7lkreu5pa5ccfx
AKASH,31,2640A32BF68B7F9723E001C2E4B4E32E00B94679,Stakewolle.com,1031863360460,0.689%,akashvaloper1ksu368eh54vcqzruqk42dsnx88hvk8px09ws7q
AKASH,32,812DC4BD67175C2C4A74A13A4C6990FE41037A5B,Army IDs,1015193037321,0.678%,akashvaloper1lscckv3l204makmgewun4chx3y379esju54c4q
AKASH,33,C7ED8E58ED8BBC7C0E9911BFAA38C725C0038364,0base.vc,1014258963298,0.677%,akashvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4cyw7r4
AKASH,34,79EFA8B65CB1F1AA69373AD3D01F442DCFCF9381,WeStaking,1011663107152,0.675%,akashvaloper1f6eqjk9zjc7tkzmvdjnz589w0c4sjfx5hd9z3n
AKASH,35,FE1D612FC9C346E51FA20ED491EBD81162C0E110,Imperator.co,981325847026,0.655%,akashvaloper1enhj36w6clcm5fjnp87jnffnkthfux2uj88l6h
AKASH,36,B4FD96D19A44FE4B6B05370F200D89251FB68B40,Cosmic Validato,970152119659,0.648%,akashvaloper1ycv5n4fe0c5z22nr74t6v5g37glwc6vt6sjyft
AKASH,37,DFA3FC68D9D3C120DA431B580DEE1738FD6A6127,hydrogen18,964091754504,0.644%,akashvaloper1cuy9pqlaw0tgjnslmnzgx5x6ql050e4lq0ym6t
AKASH,38,5245F51EEB87311E0544086E64DF6E737AFA0152,Cypher Core,941630577922,0.629%,akashvaloper1t2ek3whhllrlkq44phrc729kpw7dg9wkfguwsr
AKASH,39,E86999E81C56005CC344C350A52D7286B8B66C1E,Domination Fina,934453424141,0.624%,akashvaloper1wh2mmlp5lyle64lv0twvctdhz6eftxyhqs4cqs
AKASH,40,536C4CC1CF97C4DF693B3E7E6604BF0B14F4257E,Praetor App,932486921035,0.623%,akashvaloper1zn3efzs3dlxc8vz6yq2axrv68c8wqacxcuxt5t
AKASH,41,0ABC504B2F43B7F7C8F30BF9E432743A22F7B4C4,Bit Cat,926644061526,0.619%,akashvaloper1wjd35e4ymmpfn2gnqju88qlcjtk5vlqgnd20gh
AKASH,42,4451050FC63430D28FEDD2A37F3BA16353C7E60A,OurLink | Valid,898308438137,0.6%,akashvaloper1x0sdgtmvdl8d6mp85sqlsh63l07jkg3fz5uaz6
AKASH,43,2952611D3DB0D57ABF6E1F71F5917C9361D232A1,gunray,889141892299,0.594%,akashvaloper1t7gsxesaqkqxd8vleclsenvk8x3ysql3wptfzg
AKASH,44,A5AF3F1E0814EF41B0613DA1A8BAFA2051372320,ALTER | pathroc,886860064723,0.592%,akashvaloper18jukq0lpnhx5xtrwtmm9mj3xlfcfh5eg3k0kfn
AKASH,45,6D354673DB2356683C7FAC6197668BE36C83DABF,Huobi,881352634293,0.588%,akashvaloper1ehwqgm2ra0cq68hd9mz93rrgn2yarz75m75y9q
AKASH,46,58B9F2517DBF8C55573FCFA9853FFF27066D86ED,strangelove-ven,881027229730,0.588%,akashvaloper1lhenngdge40r5thghzxqpsryn4x084m9c50tcq
AKASH,47,4198498BC2C20053E5AAAA4CE9CB7E3B93B8E85E,Bi23,876589391037,0.585%,akashvaloper19c28jnc6ylf0mlmme3xde74cwhunxac3m95778
AKASH,48,702F216FD2464E64D9C48AAED0E9587D6CBB5369,Bwlnet,870358417111,0.581%,akashvaloper1a9eq5qvv3zq3pwlmv705dcjfa69z3ekrphqxac
AKASH,49,898DF7BBB1C5EB8A8A3ECB6117D66275BA2343B3,jetlife,841454995967,0.562%,akashvaloper1466v4vuvm6uqkyc9nzqh270qvlstzswjqxn29m
AKASH,50,89E925CCA7816467B34A2AEF91292D138B0B4D2A,Former Moultrie,813292419315,0.543%,akashvaloper1a50dqn03hpnf2hgrv3da4y8jqnvdz55h68m67p
AKASH,51,FB2EF7E3B80BF63F9DDC9E2431ADDBCDC6E7644A,Vixello,811898566034,0.542%,akashvaloper10qfhy5upgaarnjmnv86h2h6yyuxc3aytw0ygac
AKASH,52,9C29FE719923138D4A27BDE5704563E45AFC705D,SmartNodes  S,792664923491,0.529%,akashvaloper1phskre56344dtx5k0ph9sp8n4lsjlrlg8v0242
AKASH,53,C3266367DDF27040547DC92D5EBB1623CAF2903D,Easy 2 Stake,784586769773,0.524%,akashvaloper10he324nv3ujvgt23af4g9x6cs6lwz9nez5c24a
AKASH,54,AEF0E0D5D57F7B46DA52227CE5A72431B5EA0BFA,Anonstake,759464813378,0.507%,akashvaloper1htn7qxhassswa4lu4d0r4vwszgt53djmnduw9a
AKASH,55,2D9790447341F3371AD11B4B706332313CCE33C3,AutoStake  S,753265341489,0.503%,akashvaloper1strxz39h5fapp7zvn5mvf8xm0ea9aajqjstv6g
AKASH,56,0808A48A93FBA44A17029C17B16AD5CB1CCCCFCE,UbikCapital,713409728385,0.476%,akashvaloper1zq96fn7etffj3aw7pfcxnuv6qm0uepqeyvcag5
AKASH,57,C3C730090BF75FC5BFDFBB4BD26589CF1C7B7487,0% | Smart Stak,652718297679,0.436%,akashvaloper1uckq4fddrwftu6pv4stsm9ffthxkgathezgznj
AKASH,58,84B7580E977F1FD0448C4CBAB82A7D3719367D57,chainvibes,646924227006,0.432%,akashvaloper10wq46f8du234aqtlucv7h9jtrfuxmcnttf90s2
AKASH,59,6D5FFC2B78D31F0E50A2BDFC5B25858EFAAA6AF8,VaultStaking,628911385100,0.42%,akashvaloper1a0wt033eds6lk4y0tucwju2x3weglxzg7vesku
AKASH,60,EAB91D7B40213E14E850A90D7C28E662466DD7C6,Lavender.Five,607387556276,0.406%,akashvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57ztqs903
AKASH,61,B15AEEC05B39196F3A972F5AB8B7C822E3336C3A,Simply Staking,591991657557,0.395%,akashvaloper1epnrvkylqpk0f2d3us3cvx7x9tlycz42lwf0v6
AKASH,62,979BDA15469CB87161949D8BD28474D1C6F11BC6,nakanodo.xyz,569162254482,0.38%,akashvaloper1u3j5rgr50wtwfc4a4v5qzf4le7xy65rsauawfd
AKASH,63,F7A35051BA1CE4F9D5B43157C522275DD90A4542,PrithviDevs,545862341897,0.364%,akashvaloper1clf6h894yeccf7xf08rkckwd5mq7pyutx5mfuk
AKASH,64,9DC49BD022E7E81DBCEAD966FFF4F9AF77052F2A,HashQuark,516207608192,0.345%,akashvaloper189w9p64x4lmwnap07kelrx7xsnnf0annk5fyp9
AKASH,65,E28BF9E8FF9EF17268D26A50F7CD998BEE4DB3F0,Neta DAO,508240143828,0.339%,akashvaloper1f2jpv5sc6ur6yurq5w0t2chphrznpy8l86yse9
AKASH,66,C24FC0F3780141B5124C8A3BEC39DE645FB385E4,SpacePotato,489940049999,0.327%,akashvaloper1r4sevyvum9ppqlw75t6h0ex9j4j9dzydu8hczm
AKASH,67,57F61959FF8A08562BB0ABA4921C5EF1B307DC63,Stakin,471749628961,0.315%,akashvaloper12fnzqmnja37mf2y9m6r3dleq5n3jkz7pfkpzmy
AKASH,68,AA6786A7B42270295639F5980E8C3648286CAEA2,Bliss Dynamics,463505446754,0.309%,akashvaloper1h0lfv7axpx6h6xz0k54q3vkvmlw2yp93cknhum
AKASH,69,8D5E2C42B5D2F9D8203F2A7E9173B5358952576A,Wetez,459622030247,0.307%,akashvaloper1anegjnv5uq4l6wfa9v4sr53sth7acvzknjrqj7
AKASH,70,2643F70B7E585E8FB8BBCED7877BDB9C063EB0C6,FreshAKT,455916018502,0.304%,akashvaloper1vksj7nqkd89uvc4kh8f5mh4f3235megmu583u9
AKASH,71,43F4C09F89E1E607454BF4EC30D39C366BCDFBE8,Passage,448188786275,0.299%,akashvaloper127tw5pjx0u63u5q27su9jpa659xk6ny5qfc64f
AKASH,72,BDC269F2F62E3B02D6EB049BD2A11A425CFE3F29,Dorminik,437696230502,0.292%,akashvaloper1nuhgd0660umrvkrghvycsqaqrelt4yygrlzles
AKASH,73,FD1DF5C5F5EA867FB21AA05C00926FABD2639E16,Stake Frites (,432896379733,0.289%,akashvaloper1uepjmgfuk6rnd0djsglu88w7d0t49lmlsqkfuf
AKASH,74,E73B9B52FBFC74ECBA188119FBA13F0A965FA166,Valnodes - Carb,416798280570,0.278%,akashvaloper1qwpnhmdlfj6gfyh0e29fjudh0ytfe5l7tjttul
AKASH,75,784CD03B935C7C3E75419B1F35B283E03FAA7C0C,Ping,402856662304,0.269%,akashvaloper1vgstlgtsx4w80gphwgre0fcvc04lcnaelukvll
AKASH,76,CAAB75B9C6D41E924CD1B526F5E2D123DB756BC4,#decentralizehk,395219162006,0.264%,akashvaloper1s9q9ewnpr3jd89lnrme3yjnqdadhpzxdz3q7lf
AKASH,77,373328B487C327E51CB513E60A8A1C5FDAFF5B30,Informal System,387883725228,0.259%,akashvaloper1x20lytyf6zkcrv5edpkfkn8sz578qg5sjyfzx8
AKASH,78,FD46533E10D45D8FBFDA2588C70F927D2E44BC79,Allnodes.com,382835639248,0.256%,akashvaloper1c07ughj0a396vdg7t9edy2wyrzr90p02yhl7p8
AKASH,79,5E56A5D935A9529B8999E1291C64B0BA3F9FD663,StakeLab,308466251669,0.206%,akashvaloper1dgxdep80th2qm8xxk8h3j3g93npsd3a8jg60gz
AKASH,80,EE2A8B5958586C495B1E7BF7ECFC284D83136C15,Chainflow,294050669814,0.196%,akashvaloper158294p92kq0u372y26r3ps8veafx02j37ltvke
