BITSONG,27,538687536938,1970-01-01T00:00:00Z,Citadel.one,bitsongvaloper1knmj6ve4p4e2rl3wpj0rk9dswacr2swn75sc7a,7AB64AFB59D30B6F3ED0F7FD4D0FFEDFC4824E4B
BITSONG,63,144037020644,1970-01-01T00:00:00Z,POSTCAPITALIST,bitsongvaloper1slnkc2a8lhxgz5cc7lg9zlgzfedfpdve0rh2p6,DCF7EB97CA59EF3D78EBD63AD1949CC181A2B3F0
BITSONG,6,2011010626412,2021-05-22T02:10:51.143243252Z,StakeLab,bitsongvaloper18wf0w252jxk3kgl5vlst8ttat8xzfnvejuftk2,81DF8A363460F9E165B8649FD78C66A7FB41689A
CERBERUS,12,1129152529904048,1970-01-01T00:00:00Z,StakeLab,cerberusvaloper16cfkt9n0pcftg0ky3rk9aegqdp383uwge38rdl,A3B8563433251C288BDB84DC81EC0DA8E95CFCB1
CERBERUS,50,93329973523906,1970-01-01T00:00:00Z,ushakov,cerberusvaloper1anv73lqkxty5047fz9sh42zyzcn5lvdlgeyan3,01D8F93B7CD8A5EA145B54E5213476E7F2603F01
CERBERUS,15,876009884974631,1970-01-01T00:00:00Z,Citadel.one,cerberusvaloper16rzknyz8xwcvt5eaw7g0kh0fv2rsa4naeqmugz,09453B93077413DC0BAEC6F0E6873E086750C6C3
CERBERUS,32,244036457211742,2022-08-02T15:10:26.181698993Z,SkyNet | Validators,cerberusvaloper1r34mlqewsxrde38vp3tzwh3rk5vt6ez0slzuvu,E2D1F293AC89ED3709E40CDCF3E16B836058D7C9
CERBERUS,3,1878342189074902,1970-01-01T00:00:00Z,"Frens (🤝,🤝)",cerberusvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5w2yl7tt,7413282DF95088FDEF7384BE02D015E63C3379B1
CERBERUS,85,23899157473294,1970-01-01T00:00:00Z,POSTCAPITALIST🎩,cerberusvaloper1y2et2epdgt4f2mn5wfvlnqe4x6tmg5gj4fp4ut,554A13DC021B0F95EE70EBBEAA4B82BBEC297619
CERBERUS,20,734740891354355,1970-01-01T00:00:00Z,polkachu.com,cerberusvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pvm8q9p,3EBC56B5EC8223B47FB51024BAE511DBF3C81B2A
CHIHUAHUA,87,66586368002567,1970-01-01T00:00:00Z,ushakov,chihuahuavaloper1anv73lqkxty5047fz9sh42zyzcn5lvdl3drqw6,7E9682AE3790902551B2C746763C29015A4BFEBF
CHIHUAHUA,10,877458617106162,1970-01-01T00:00:00Z,"Frens (🤝,🤝)",chihuahuavaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wnscrkq,CEC429DA951DCAD0C03E37505C2CE4CF040D5833
